#SampleID	Organism	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	PC71	PC72	PC73	PC74	PC75	PC76	PC77	PC78	PC79	PC80	PC81	PC82	PC83	PC84	PC85	PC86	PC87	PC88	PC89	PC90	PC91	PC92	PC93	PC94	PC95	PC96	PC97	PC98	PC99	PC100	PC101	PC102	PC103	PC104	PC105	PC106	PC107	PC108	PC109	PC110	PC111	PC112	PC113	PC114	PC115	PC116	PC117	PC118	PC119	PC120	PC121	PC122	PC123	PC124	PC125	PC126	PC127	PC128	PC129	PC130	PC131	PC132	PC133	PC134	PC135	PC136	PC137	PC138	PC139	PC140	PC141	PC142	PC143	PC144	PC145	PC146	PC147	PC148	PC149	PC150	PC151	PC152	PC153	PC154	PC155	PC156	PC157	PC158	PC159	PC160	PC161	PC162	PC163	PC164	PC165	PC166	PC167	PC168	PC169	PC170	PC171	PC172	PC173	PC174	PC175	PC176	PC177	PC178	PC179	PC180	PC181	PC182	PC183	PC184	PC185	PC186	PC187	PC188	PC189	PC190	PC191	PC192	PC193	PC194	PC195	PC196	PC197
MilTent_6B_GH7_01_16297.mzXML	Acropora	5.457089323	6.393693888	0.238703617	0.426968885	2.104672272	1.663430852	0.566298786	0.710879643	1.816339164	-0.771572134	0.014604018	-0.445793685	-1.568380501	-2.286016386	1.390949046	0.224332997	0.253897501	0.752729105	-1.225762011	1.699180844	1.690332905	-1.113612211	1.263859938	0.094822489	1.179901075	0.631188946	-0.1072332	-1.718950781	1.034515446	-0.305805785	-0.098519027	-1.061438013	1.854021296	-0.595399203	0.949912594	-1.399918909	0.496982492	-1.406163136	0.246354595	-0.907667224	-1.954265134	0.560053947	-0.263213203	0.735587459	0.102712726	0.933850962	-1.190305531	-0.404757292	1.044668233	0.843609218	1.787845862	-0.490677996	-0.230650341	0.351217499	-0.103101138	-0.481300189	0.687196662	0.318844499	0.566250509	0.70060407	0.557222268	0.077428389	0.775531107	-0.068297421	-0.252730879	0.563605967	0.116467032	-0.69136721	-0.024949136	-0.425968643	-0.429265586	-0.821236555	1.24918062	0.73226351	-0.420561859	0.530669332	0.472132496	-0.508242092	0.349974455	0.710223035	-0.691601211	-0.411148555	-0.334954372	-0.406775332	0.056492483	0.238397544	-0.536744896	0.801510606	0.634869561	0.664534793	0.959928075	-0.299137617	0.225722818	-0.253898635	0.257724018	0.227729282	0.080460679	0.441790825	-0.018171537	0.572933033	0.065816814	-0.058045615	0.465257483	-0.32305292	-0.739255699	0.139577574	-0.038975182	0.317551825	0.280261025	0.376067503	-0.524076765	-0.18435578	-0.338041148	-0.032743757	-0.199663933	-0.065831367	-0.194894832	-0.278391005	0.122904067	0.196587027	0.630669494	0.08124582	0.427840265	0.189130416	0.050376747	0.581101554	-0.341325401	-0.232569358	-0.026768091	-0.086797459	-0.035661722	0.284137834	0.309813186	-0.332222985	0.083975955	0.04648454	0.053557837	0.034480903	0.020266563	-0.197311177	0.219637355	0.187737207	-0.066729982	-0.138280238	-0.114808679	-0.085095736	-0.010259821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MilTent_3A_GG8_01_16275.mzXML	Coral	5.566711495	6.870213575	0.895061496	1.659465703	-0.432321044	4.350814783	-0.18272497	-0.212184337	1.307226592	-0.448115346	1.135642301	-1.126933794	-1.746832393	-0.895698523	1.753357903	1.901056407	-2.270550367	1.216440511	0.073173975	-1.217481301	0.772727794	-0.38804837	0.467833249	-0.126741453	0.27584451	-0.260684692	0.087508779	-0.535140138	-1.406600806	0.471497577	1.273198716	1.689393152	0.369265552	-0.329953036	-1.907510874	-1.041553195	-0.409926631	1.200974261	0.624436827	-1.171665342	0.609672521	-1.660044485	-0.232473406	0.723821802	0.157068044	1.276893907	1.171806336	1.332954559	-0.952863305	-0.570249103	-0.108850102	-0.739239397	0.858679663	-0.545817242	0.144933875	0.298197436	-1.130613857	-0.465247518	-0.528941255	-0.616610377	-0.245600551	0.338282591	-0.535042159	0.780173118	0.057736517	-0.102188842	0.148364398	-0.3107309	0.768872643	0.325641289	-0.0779419	0.226756237	0.489225621	0.506661867	0.106999069	-0.027725395	0.283270407	-0.322376151	0.76498481	-0.489071856	1.420410682	0.155634581	-0.459780031	-0.390512257	0.118735672	-0.448255592	0.003344602	-0.082622385	-0.24609608	0.026593034	0.020142924	-0.827238954	-0.27719561	0.625363302	0.561673758	-0.470319221	0.289861879	0.303784081	0.814035019	0.174409137	0.234111152	-0.203112403	0.040078339	-0.081508153	-0.001980256	-0.365167361	-0.520711998	-0.70384884	0.540781967	0.394333834	1.012245816	-0.240954502	0.312455408	-0.232161513	0.0782407	0.308619647	0.158776849	0.496157542	0.091486726	0.181744846	0.304178526	0.081808892	-0.346342106	0.11571091	-0.270289797	-0.252162506	0.025023453	-0.702653538	-0.101236517	0.16368006	-0.038733274	-0.231359644	0.03183916	-0.06996767	0.087743439	-0.090878452	0.196187467	-0.161292649	-0.189697481	0.056322592	0.208140175	0.052199882	-0.08867749	0.005886638	0.089325775	-0.029741931	0.013607898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MilTent_3C_GG10_01_16279.mzXML	Coral	6.107115231	6.368527909	0.634543151	1.602358715	-1.231363765	-0.821944747	-0.305380761	0.535510368	-0.295934357	0.693596886	-2.107926635	-1.743601287	-1.01140149	0.614718947	1.537846986	1.129221676	1.132520151	-0.30114048	0.253891714	0.348332524	0.750830257	0.84138504	0.645950282	-0.72332038	-0.622802589	0.120813647	1.424931357	-1.399308381	0.309348179	-0.594564758	0.584189831	-0.07455848	1.905461426	-0.853351919	-1.1996474	1.349795263	2.115098046	-0.899135099	-0.498147627	-0.632611251	0.807925943	-0.195821539	0.323201889	-0.994238678	-0.127075526	0.232170532	-0.696040102	0.328985141	-0.86847553	0.090980268	-0.384109141	-0.502373928	0.657542926	-2.470531228	-0.834907763	0.828220115	0.278705777	-0.599825487	-0.095704458	-0.452146056	0.033743267	1.719712452	0.010383965	-0.038075057	0.441173325	0.041072446	0.020496826	0.600024866	0.535806927	0.107620818	0.540102145	-1.488348692	0.708200915	-0.773103449	0.333023241	0.868694963	-0.328335209	0.534051968	-0.598292095	0.025426257	-0.832003655	-1.144196117	0.586226861	-0.441436883	-0.453000911	-0.635455227	-0.137563473	-0.839881151	0.139773086	-0.547537263	-0.755911468	0.18328545	0.2571669	-0.143720092	0.071090381	0.509934367	0.634505814	-0.038272563	0.200496463	-0.036706134	0.4710664	-0.182274358	-0.233611064	-0.088634737	0.430571702	0.327714425	0.117402584	0.227953417	0.21198972	-0.047515273	0.285482483	1.197361726	-0.396130663	-0.403374691	0.587989373	-0.238774892	-0.538386084	-0.372810614	-0.196146176	-0.204432442	-0.156892822	-0.198803043	-0.216433945	-0.07739492	0.318437332	-0.327744021	-0.090752423	0.23472604	-0.25105395	-0.26051958	-0.183709448	-0.279388693	-0.212015387	-0.129152872	-0.112467855	-0.162157037	-0.281287537	-0.102574291	0.055301362	-0.03614293	0.010295342	0.020824281	-0.026663384	0.085686134	-0.002959046	-0.03678055	0.011790398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MilTent_6C_GH8_01_16299.mzXML	Coral	6.4009655	5.692910116	0.600851975	0.589793245	1.119639385	-3.526617961	0.568041632	-0.570259587	2.3388377	0.185008914	-2.020779275	0.087753357	0.357562706	-0.738517837	0.613322058	-1.305014461	-1.17749897	-0.969846162	0.18350977	0.45761746	0.410274969	0.426664759	-0.680122544	-1.090103771	0.093795099	0.383192336	0.120959978	-1.752489795	-0.589449927	-0.251959638	-0.560925281	0.867846381	-0.324409206	-1.19275528	-0.431799577	-0.13858459	-0.989677724	-0.097548461	-0.222256748	-0.433725826	-0.125879634	-0.091248537	-0.182640099	0.024237179	0.596371992	0.406848994	1.292653422	-1.09083464	0.694853716	-0.531239607	-0.457510933	0.758499332	1.325415386	1.502518646	-0.138329732	-0.190736674	-0.638464654	-0.398181806	-0.439395574	0.090063208	0.863860847	0.195780033	0.498471783	-0.581717938	-0.143146344	0.553842962	0.930569015	-0.325417632	-0.923699587	0.658142577	-0.860470497	0.15483136	-0.684839138	-0.818551798	-0.093622957	-0.67555378	-0.310173355	0.415011147	0.88721477	-0.100514939	-0.328017224	-0.737880118	-0.021864759	-1.013355772	-0.147347408	0.838459675	-0.518814033	0.076931259	0.400181699	-0.042969702	0.110173949	0.399338872	-0.210243051	0.415265294	-0.377067576	0.038193017	-0.481855519	-0.242578191	0.35644382	-0.765344571	-0.190329449	-0.891125164	1.046138075	-0.621967989	-0.110114141	0.927475343	-0.62110005	-0.375695687	-0.322634448	-0.007909751	-0.023253762	0.347224471	0.491696785	-0.110108863	-0.251267961	-0.098165174	0.290249784	-0.323804237	-0.854584684	-0.746687656	0.151843196	-0.090977153	-0.131994822	0.112611215	-0.078573757	0.176079228	0.133289124	-0.237468438	-0.157475099	-0.021689236	-0.31423239	-0.314692193	0.382445595	-0.034639365	-0.135139768	0.125221412	0.142028612	0.017132291	-0.022878745	0.218081861	-0.211897883	-0.078901408	-0.002949231	0.239215687	-0.012598986	-0.026750365	-0.010221481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MilTent_5C_GH3_01_16289.mzXML	Coral	6.030790138	6.464886558	0.971241234	2.016843643	-1.67796662	-0.050795509	-0.182189492	0.342245509	1.053001808	0.508150303	-2.960108323	-1.009786882	0.974503584	0.073231513	-1.589236601	-0.716076509	-0.607531669	1.174693853	1.580198514	-1.63534634	0.923500979	-0.676385679	0.113166815	1.915456516	-0.306669769	0.204292884	-1.920343691	-0.962873805	-0.015197147	-0.524452598	0.800250465	1.537016737	-0.438562964	-0.653787004	0.51989207	-0.386021442	-1.146109991	-0.739382493	1.612758077	0.740187109	-1.098368339	-0.110297746	0.217218851	-0.037167817	0.294705905	-0.174115913	-0.504366637	0.261402575	0.861163542	-0.534825517	0.088006928	0.939539237	-0.488340764	-0.270811624	0.428576038	1.153358886	0.768212611	-0.538064857	1.842452545	-0.580011718	-0.546400038	0.006270868	-0.153546961	-0.674017371	0.015444809	-0.440560837	-0.806430986	-0.855062709	-0.158820435	-0.441355609	-0.619737489	-0.825581044	-0.4813591	0.468627689	0.746846516	0.358729949	0.651227733	1.220290719	-0.116096744	-0.346073001	0.897247637	0.449923562	-0.322196	0.311676238	0.266894422	-0.468913197	-0.177413011	-0.222508337	-0.752963762	0.162639766	-0.019878542	-0.535646408	0.681677839	-0.127997106	-0.342940762	-0.068349081	-0.485789639	-0.361990445	-0.280104393	0.033348529	0.656370116	0.292101152	-0.346502125	0.095854842	0.636552772	0.393351111	0.552464666	0.260177413	0.656744073	-0.171897279	-0.102113199	0.226586368	0.001137194	-0.087084369	-0.565194475	-0.038192714	-0.226733985	-0.372204539	0.207500925	0.351016239	-0.278690227	-0.229044525	-0.077636368	-0.61811983	0.417648902	0.423689917	-0.034331589	0.350953332	-0.508993373	0.095454863	-0.260606637	-0.048397867	-0.012432966	0.073626524	0.469099303	-0.147470536	0.200439123	0.248606471	0.247182781	0.012076158	0.143412036	0.083996901	-0.140542951	0.026399361	0.036706001	0.085759077	-0.030743256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MilTent_6E_GH10_01_16303.mzXML	Coral/CCA	6.513377914	5.819915778	0.700861957	0.728387124	0.30516998	-2.83923753	0.361720765	-0.930620777	0.965488212	0.023872163	-0.382760332	-0.645886511	0.7831089	-1.620037425	1.589481021	-0.684004445	0.341050836	1.127478893	1.162642392	1.207129905	-1.545772521	2.354095264	0.724408354	0.187373395	0.643594567	-0.093144518	0.81912054	-0.307335651	0.979274873	0.315099091	-0.375245029	0.51440186	0.829876202	0.637904849	0.996612877	-0.783409555	-1.192458856	0.868558151	0.84157739	1.213665353	0.110611225	0.296454719	0.827161247	0.471756161	0.222038001	-1.034810453	-0.981516035	-0.764492916	-0.823311018	-0.786887437	0.322721707	0.575919352	0.214958568	-0.544893823	1.155626408	0.723355332	-0.644285171	-0.161639138	-0.416356358	0.005141001	-0.551895411	-0.849838177	-0.23953916	0.044299232	0.184848718	-0.482711729	-0.186168156	0.564661818	-0.510978852	-0.261780617	0.840694584	0.992083639	-0.635897338	0.253969774	0.075834006	1.055639173	0.919498886	0.066096436	0.75138552	0.285827534	-0.222519223	-0.37837369	0.031387562	-0.532120489	-0.427234855	0.130018575	0.788541296	0.686290246	0.318254526	0.083131938	-1.13542182	0.671724385	0.157232358	0.295207412	0.454833126	0.072760549	-0.055465747	0.4514739	-0.031055084	1.133976719	-0.112334341	-0.111469329	-0.801989363	-0.19361371	-0.717954698	-0.290791747	0.695967835	-0.107385223	0.497170216	0.5002429	0.368282016	-0.147041822	-0.182588666	-0.507978399	-0.433712686	-0.040156944	-0.020418875	-0.058479216	0.03343444	-0.104630928	-0.336862987	-0.09006534	-0.114932288	-0.009265986	0.19023482	-0.095382228	0.456497907	-0.109686592	0.314707665	-0.112575244	0.245986449	-0.229582234	-0.285994236	-0.190870304	0.209118163	0.109755553	-0.066610747	0.212979891	-0.063157966	-0.101436974	0.062962741	0.077469293	-0.018131128	-0.053833764	0.12960786	0.089421119	0.009250619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Star7_4B_GB4_01_16091.mzXML	Montipora	5.15177386	6.883548316	0.75738848	1.552886812	-1.244069798	2.383858541	-0.020768142	2.092280794	-2.39294006	-0.82334711	-0.710692375	-0.20319003	-1.554000593	0.215120314	-0.0403083	-2.532439638	0.122603456	1.901506513	-1.212556715	-1.481377015	-0.070753887	0.931168842	-1.58302344	0.961388767	0.716779061	-1.041487657	2.256304469	0.153948929	0.52043324	1.804168921	-0.829186465	-0.50118198	-1.873550451	-0.892785378	-0.625894482	-0.393901888	0.412513124	-0.211416355	-0.632624129	0.027482964	-0.489203239	0.352745071	0.10154318	-0.200752468	0.691728618	0.569677873	0.837261699	1.03543683	0.120024137	-2.186508296	0.279706733	0.848797196	-0.10621725	-0.164892505	-1.483382913	-0.702473548	-0.469997997	-0.357057692	-0.693716004	0.075454993	0.393553481	0.662194752	-0.69990634	0.240577395	0.167363455	-0.344099311	-0.716699626	-1.098641385	-0.312617755	0.07092865	-1.113572204	0.567497202	-0.229756182	-0.436488693	-0.055144617	0.383994479	0.207671303	0.254238447	-0.635683572	0.469773916	-0.824020755	0.360290025	0.309856758	0.760166245	-0.502748119	0.152228071	0.160842691	1.260807157	-0.48918621	0.877019686	-0.593626729	0.429440943	-0.359596547	-0.483552347	-0.223896779	-0.613633142	-0.327002307	0.365323615	0.083685791	0.033424154	0.414418551	0.184264501	0.011749936	0.272643745	-0.716833145	0.422911838	-0.022872192	-0.131357453	-0.208181017	0.001319389	-0.709069005	-0.484885524	0.437424685	-0.183765728	0.263551197	0.007515514	-0.289083586	-0.08636677	-0.010226978	0.284586866	0.252036161	-0.519171254	-0.194746963	0.205659815	0.023543347	0.679611452	0.056094911	0.086218186	0.174408427	-0.135805026	0.259460259	0.053227217	-0.064794894	0.064104877	0.146789673	0.08891744	-0.230302049	-0.236302157	-0.007516148	0.108748661	-0.085091712	-0.181502698	-0.053974038	0.03366186	0.017869226	-0.00514164	0.02068068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Star7_3E_GB2_01_16087.mzXML	Montipora	5.373491904	5.3609008	0.386173527	0.378632839	0.99988838	-3.155157433	0.190920672	1.422576878	0.415893989	-1.110288154	0.552131917	0.727451427	0.315924623	1.11651258	-1.386464751	-0.084448601	0.908803286	1.100699859	-0.067919931	-0.276968406	0.198939239	-1.822639224	0.974633622	-0.148482892	-0.534438993	1.11124412	0.772610931	0.679021461	0.807059536	-0.04423826	0.59806294	-0.353523752	0.217679918	-0.618958082	0.597118332	-1.815162867	-0.425324924	0.538442892	-0.138730126	0.443760861	0.725224687	0.293998547	0.23417581	1.062300803	0.792740353	-0.35385583	0.420683735	1.140791711	-0.809086999	0.459335535	0.051740066	0.47230063	0.363516376	-0.218124836	-0.214363526	-0.240454718	0.275468687	1.09191493	0.311080393	0.587206757	-1.313409783	0.737431053	-0.5257135	0.230758994	-0.483777954	0.010886018	0.569119072	0.097416953	0.32565602	0.863911474	0.285319062	-0.54876325	0.455150622	-1.172266029	0.018772878	-0.413315967	0.069496005	0.208373137	0.320440272	0.420444997	0.557850718	0.617067815	0.146568908	-0.068437055	-0.729699166	-0.307891534	-0.561082105	0.632173124	1.171895062	-0.153175888	-0.375470937	0.623670417	-0.861642619	-0.288396781	0.828774284	-0.491389088	-0.196412307	0.031496013	0.614366902	-0.646872373	-0.662511548	1.330571826	0.445622403	-0.837438605	0.253388188	-0.172497997	-0.053378145	-0.156159597	-0.027909902	0.486714431	-0.366827675	-0.219375934	-0.087710476	0.803299269	0.778157979	0.488499443	0.073071821	0.040837262	-0.066321966	-0.02578903	-0.146556618	-0.105941393	-0.158030978	0.091603034	-0.255653204	-0.400352989	0.059403542	0.555040067	0.322717332	0.094578519	-0.137029994	-0.406849293	0.428289475	0.379249024	-0.063793072	-0.476343774	-0.034688588	-0.034324098	0.031213768	-0.034288651	0.081133233	-0.036159539	-0.082049172	-0.017401787	-0.024360317	0.069235995	0.001472374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Star7_1C_GA2_01_16063.mzXML	Montipora	5.502766932	6.68708197	0.957300262	2.070004323	-2.088938611	1.944045754	-0.428778929	0.772183958	-0.910087028	-1.436424856	1.891974945	0.055050992	0.118141244	2.375979074	0.216829723	-1.481143374	-0.568599866	-0.949106814	-0.15981731	0.283531258	-0.746487318	-0.344813426	1.371732312	0.80920826	-2.917107312	0.665356626	1.249345828	-0.431764337	0.474317722	-1.876487207	-1.165136206	1.27820843	0.057070787	-0.084461411	-0.338095631	-1.02864696	0.086283099	-0.028863973	-0.769273001	1.659853837	0.163909376	-0.042188892	-0.493417472	0.363092628	-1.082252937	-0.995243999	-1.393965501	-0.604836722	0.902785311	0.029656483	-1.069991959	0.057612408	0.019142691	0.193770964	-0.098584724	1.077868273	-1.165914927	0.266556314	0.618730644	-0.917779369	0.833636222	-1.210941788	1.043249506	-0.509673295	0.409984089	-0.088073619	0.267589942	-1.330205691	0.418742367	-0.118973834	1.156733726	-0.122852758	0.39182925	-0.405092534	-0.752898947	0.137795662	-0.620150927	-0.450326506	-0.29918169	-0.018249853	-0.111745189	1.11795283	-0.063811003	-0.724042432	-0.685298324	0.099053531	0.049252912	0.940610013	0.112579964	0.030085666	0.636045638	-0.288337276	0.222653606	0.955888016	0.435069596	0.474502366	-0.626111478	0.609825692	0.177037841	0.8034769	-0.164331537	0.205068904	0.084481261	0.388703681	0.173783723	0.111723622	-0.500917354	-0.068936605	-0.104173336	0.124101273	-0.113854909	0.606556434	-0.294202846	0.051653843	-0.166749112	0.087442023	-0.092981214	-0.288641455	-0.256818914	0.185322024	-0.065984599	0.27604917	-0.007249433	-0.072525523	-0.385970928	-0.058101003	-0.479828146	-0.21621373	-0.0199578	0.208702564	-0.077529613	0.191903708	-0.023607912	0.262629715	0.150504445	0.05136831	-0.023852474	0.014324319	-0.143386756	0.181396726	-0.197823209	0.091627227	0.0817241	-0.174493357	-0.06298972	0.010085108	-0.006240121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
StarTent_1D_RG7_01_16025.mzXML	Montipora	5.915752706	6.252196198	0.256676503	-0.336288424	2.958614959	-1.298180512	1.031504219	-0.048475139	-1.286392955	1.454034945	3.145850259	-1.206395291	-1.950058427	-0.442950909	0.078941002	-0.821566432	1.068377631	-1.815794637	1.223894853	0.32464469	0.096528017	-0.059779005	-1.926778657	1.524405164	-0.033223375	-1.069384789	-0.938876743	-1.22258957	0.168410565	0.491547428	0.234514765	-1.314694414	0.190103964	-0.887211885	-0.731907672	1.563750995	-1.601878443	-0.19869837	-0.242984391	-0.053897537	1.785458309	-0.450769603	1.575689938	0.3750494	-0.238122785	-0.316425494	0.543155935	-0.302752701	0.65642854	-0.517363159	-0.197869803	0.047663769	-0.595485912	0.93175108	-0.715407768	1.069317863	-0.196191291	0.392023248	0.139829983	-0.333898017	-0.415594509	0.424628589	-1.021339803	-0.620220158	-1.651075697	-0.278397571	-0.126045255	-0.000654507	0.503861514	-0.588920383	-0.05311787	0.376612297	0.699638127	0.22388713	0.251896914	0.076993974	0.729471527	0.386546703	0.056190076	0.063889261	0.805727834	0.220672344	-0.357779535	0.243467634	-0.12346833	-0.689962106	-0.929011171	-0.008225225	0.782991961	-0.156398293	0.245192835	0.445216273	0.212228919	0.083178229	-1.113188601	0.797229655	-0.145185144	0.751907341	-0.010185994	-0.126964812	-0.125833404	-0.268295717	0.226669357	-0.013670746	0.228872215	-0.790838077	-0.501533873	-0.222926112	0.31230679	0.488731059	-0.109371507	-0.354422318	-0.619675375	0.890435763	0.004304875	0.264390465	0.041120023	-0.159356026	-0.341351182	0.115582887	-0.110463104	-0.337143324	0.57539838	-0.15738591	0.257157042	0.453554261	0.292720872	0.062819821	-0.233919837	0.080516435	0.08592811	-0.179946989	-0.146441475	0.101974898	-0.161676508	0.232689513	-0.104426722	0.053577523	0.007091761	-0.133704865	-0.015978556	-0.122581164	0.179569245	-0.093345935	0.069147329	0.020848791	0.013017533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
StarTent_1A_RG4_01_16019.mzXML	Montipora	6.035363702	6.762677691	1.315621058	2.472568255	-3.021146275	2.877100817	0.233866298	-0.921484505	1.768041972	0.837783009	1.908978884	1.817333597	1.922548557	-0.803979855	0.330324445	0.234121955	-0.53347938	-2.011332675	-1.677816042	0.033709669	-0.746425687	-1.053202723	-0.312992544	0.078136346	-0.478305292	1.021695735	0.736756591	1.547249262	-1.593190315	0.076370628	0.568331313	-1.594830931	-0.224455063	-1.135946546	-0.937911561	0.426129366	0.111552746	1.117086676	0.352557888	1.908285517	0.994565146	-0.461369749	0.412989838	0.134206233	0.850158325	0.094807926	-1.495403423	-0.898837507	0.0569297	-0.408290199	0.483303172	0.472787982	0.690051834	-0.222804285	1.372918006	0.119221776	0.275782262	-0.829730163	0.018976165	0.085863012	-0.190719872	0.932357369	-0.95097947	-0.14537985	0.448507667	0.458194254	0.730353264	-0.936735745	-0.687131458	0.116847902	-0.463637964	-0.220162944	0.555164045	-1.047011824	0.719989001	-1.202975333	0.820035723	-0.221688454	0.448169198	0.086196777	-0.872583125	-0.351699189	0.35718038	0.46612413	0.671746734	0.529028319	0.085105451	-0.131867312	0.018599921	-0.369527433	-0.175883402	0.070610788	0.268171248	-0.256105477	-0.141911855	-0.133551465	-0.009254634	-0.137125696	-0.407067859	-0.242150539	0.136543139	0.347895924	-0.339843985	0.35528982	-0.293142354	0.959612239	-0.082659255	-0.049817185	-0.012070288	0.555790808	0.259814043	-0.225099011	-0.340095893	0.007187166	0.0612079	-0.357516949	-0.719278638	0.197622239	0.853387877	-0.293928331	0.160742491	-0.198724307	-0.110826249	0.238735753	0.406463385	0.02220184	0.147183873	-0.200127372	0.279214388	0.076952354	0.18994505	0.123869094	0.159656274	0.314217267	-0.011033364	-0.116167061	-0.009379573	0.067352764	0.02445464	-0.298800449	0.155137341	0.006016187	0.159215552	0.115933261	-0.099369933	-0.053470652	0.018899775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
